"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 16-Apr-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"LIQSHRINAV","EQ","-","-","-","-"
"LIQUID","EQ","   1024.98","02-JAN-2026","    997.15","23-DEC-2025"
"LIQUID1","EQ","   1123.29","10-FEB-2026","   1030.28","04-AUG-2025"
"LIQUIDADD","EQ","   1151.22","18-MAR-2026","   1052.08","06-AUG-2025"
"LIQUIDBEES","EQ","   1029.99","29-OCT-2025","    970.00","20-JAN-2026"
"LIQUIDBETF","EQ","   1207.50","04-JUN-2025","   1002.17","04-JUN-2025"
"LIQUIDCASE","EQ","    113.63","15-APR-2026","    102.00","25-AUG-2025"
"LIQUIDETF","EQ","   1002.00","19-JAN-2026","    999.00","05-JAN-2026"
"LIQUIDIETF","EQ","   1029.99","27-MAY-2025","    969.99","11-DEC-2025"
"LIQUIDINAV","EQ","-","-","-","-"
"LIQUIDPLUS","EQ","   1240.88","29-MAY-2025","   1018.24","06-AUG-2025"
"LIQUIDSBI","EQ","   1029.99","16-JUL-2025","    970.23","01-FEB-2026"
"LIQUIDSHRI","EQ","   1100.21","15-APR-2026","   1048.14","15-APR-2025"
"LIQUIEINAV","EQ","-","-","-","-"
"LKMEHTA$","SM","-","-","-","-"
"LKPFIN$","EQ","-","-","-","-"
"LKPSEC$","EQ","-","-","-","-"
"LLFICL$","EQ","-","-","-","-"
"LLOYDS","ST","    125.75","22-MAY-2025","     34.80","01-APR-2026"
"LLOYDSENGG","EQ","     84.27","10-JUL-2025","     37.40","30-MAR-2026"
"LLOYDSENT","EQ","     88.44","04-JUL-2025","     40.69","30-MAR-2026"
"LLOYDSME","EQ","   1612.00","01-JUL-2025","   1042.90","02-FEB-2026"
"LMW","EQ","  18250.00","14-MAY-2025","  11920.00","30-MAR-2026"
"LODHA","EQ","   1531.00","09-JUN-2025","    650.80","02-APR-2026"
"LOGICA$","SM","-","-","-","-"
"LOGICIEL$","SM","-","-","-","-"
"LOKESHMACH","EQ","    283.00","15-APR-2026","    138.96","09-DEC-2025"
"LOOKS$","BE","-","-","-","-"
"LORDSCHLO","EQ","    241.99","23-JUL-2025","    108.00","30-MAR-2026"
"LORDSHOTL$","EQ","-","-","-","-"
"LOTUSCHO$","EQ","-","-","-","-"
"LOTUSDEV","EQ","    218.49","11-AUG-2025","    102.20","30-MAR-2026"
"LOTUSEYE","EQ","    147.00","30-JAN-2026","     64.11","15-APR-2025"
"LOVABLE","EQ","    110.00","10-JUN-2025","     55.00","30-MAR-2026"
"LOWVOL","EQ","    219.10","07-JAN-2026","    183.58","06-APR-2026"
"LOWVOL1","EQ","     22.90","01-DEC-2025","     18.77","30-MAR-2026"
"LOWVOLIETF","EQ","     26.81","27-JAN-2026","     19.84","02-APR-2026"
"LOYAL$","EQ","-","-","-","-"
"LOYALTEX","BE","    379.50","01-AUG-2025","    170.04","02-APR-2026"
"LPDC","EQ","     10.16","12-JUN-2025","      5.23","01-APR-2026"
"LRRPL","SM","     99.50","18-JUL-2025","     53.15","15-APR-2025"
"LT","EQ","   4440.00","24-FEB-2026","   3162.40","17-APR-2025"
"LTCASEINAV","EQ","-","-","-","-"
"LTELEVATO$","SM","-","-","-","-"
"LTF","EQ","    329.45","06-JAN-2026","    156.01","15-APR-2025"
"LTFOODS","EQ","    518.55","17-JUL-2025","    330.00","07-MAY-2025"
"LTGILTBEES","EQ","     30.13","08-DEC-2025","     27.93","29-AUG-2025"
"LTGILTCASE","EQ","     30.94","16-MAR-2026","     28.71","28-OCT-2025"
"LTGILTINAV","EQ","-","-","-","-"
"LTM","EQ","   6429.50","19-JAN-2026","   4000.00","30-MAR-2026"
"LTTS","EQ","   4726.00","04-DEC-2025","   3010.00","13-MAR-2026"
"LUDLOWJUT$","EQ","-","-","-","-"
"LUMAXIND","EQ","   6934.50","11-FEB-2026","   2258.00","07-MAY-2025"
"LUMAXTECH","EQ","   1898.00","15-APR-2026","    506.10","02-MAY-2025"
"LUPIN","EQ","   2377.60","11-MAR-2026","   1836.80","06-AUG-2025"
"LUXIND","EQ","   1645.80","19-MAY-2025","    824.05","30-MAR-2026"
"LUXURY$","SM","-","-","-","-"
"LWSKNIT$","EQ","-","-","-","-"
"LXCHEM","EQ","    241.00","15-SEP-2025","    107.60","30-MAR-2026"
"LYKALABS","EQ","    128.78","29-MAY-2025","     44.10","30-MAR-2026"
"LYKISLTD$","EQ","-","-","-","-"
"LYNMC$","BE","-","-","-","-"
"LYPSAGEMS","EQ","     10.93","03-JUN-2025","      4.10","30-MAR-2026"
"M&M","EQ","   3839.90","05-JAN-2026","   2602.40","17-APR-2025"
"M&MFIN","EQ","    412.20","23-DEC-2025","    235.73","09-MAY-2025"
"MAANALU","EQ","    184.74","18-DEC-2025","     78.55","15-APR-2025"
"MACH$","SM","-","-","-","-"
"MACIND$","EQ","-","-","-","-"
"MACOBSTECH","SM","    246.95","12-NOV-2025","    160.00","15-JUL-2025"
"MACPLASQ$","EQ","-","-","-","-"
"MACPOWER","EQ","   1114.90","13-APR-2026","    761.00","10-NOV-2025"
"MADALA$","EQ","-","-","-","-"
"MADHAV","EQ","     53.88","09-JUN-2025","     29.00","30-MAR-2026"
"MADHAVBAUG","SM","    335.00","26-DEC-2025","    107.00","15-APR-2025"
"MADHAVIPL$","EQ","-","-","-","-"
"MADHUCON","EQ","      9.49","02-JUN-2025","      3.61","01-APR-2026"
"MADHUDIN$","EQ","-","-","-","-"
"MADHURIND$","BE","-","-","-","-"
"MADHUSE$","EQ","-","-","-","-"
"MADHUSUDAN","SM","    190.00","22-MAY-2025","    108.60","17-NOV-2025"
"MADRASFERT","EQ","    107.06","03-JUN-2025","     52.56","30-MAR-2026"
"MAESGEINAV","EQ","-","-","-","-"
"MAFANG","EQ","    178.78","31-OCT-2025","    109.29","23-APR-2025"
"MAFANGINAV","EQ","-","-","-","-"
"MAFATIND$","EQ","-","-","-","-"
"MAFIA$","SM","-","-","-","-"
"MAFSETINAV","EQ","-","-","-","-"
"MAG813INAV","EQ","-","-","-","-"
"MAGADSUGAR","EQ","    821.00","13-MAY-2025","    417.00","30-JAN-2026"
"MAGANTR$","BE","-","-","-","-"
"MAGENTA$","SM","-","-","-","-"
"MAGNAELQ$","EQ","-","-","-","-"
"MAGNUM","EQ","     32.38","24-APR-2025","     16.25","24-MAR-2026"
"MAGNUS$","BE","-","-","-","-"
"MAGOLDINAV","EQ","-","-","-","-"
"MAGSON","SM","    199.50","15-APR-2026","    100.50","30-OCT-2025"
"MAHABANK","EQ","     77.00","27-FEB-2026","     45.92","15-APR-2025"
"MAHACORP$","EQ","-","-","-","-"
"MAHALIFE$","SM","-","-","-","-"
"MAHALXSE$","BE","-","-","-","-"
"MAHANIN$","BE","-","-","-","-"
"MAHAPE-RE","BE","     42.70","02-APR-2026","     22.00","06-APR-2026"
"MAHAPEXLTD","EQ","     75.64","18-MAR-2026","     37.32","09-DEC-2025"
"MAHASTEEL","BE","   1050.00","12-MAR-2026","    221.90","16-APR-2025"
"MAHAVEER$","BE","-","-","-","-"
"MAHEPC","EQ","    185.12","20-AUG-2025","     91.91","30-MAR-2026"
"MAHESHWARI","EQ","     65.00","10-SEP-2025","     39.04","04-MAR-2026"
"MAHICKRA","ST","    228.90","10-APR-2026","    103.20","15-APR-2025"
"MAHIP$","ST","-","-","-","-"
"MAHKTECH","EQ","     35.59","06-OCT-2025","     20.30","16-APR-2025"
"MAHKTEINAV","EQ","-","-","-","-"
"MAHLIFE","EQ","    427.05","01-DEC-2025","    270.00","15-APR-2025"
"MAHLOG","EQ","    432.70","18-FEB-2026","    249.45","15-APR-2025"
"MAHSCOOTER","EQ","  18538.00","15-SEP-2025","  10500.00","09-MAY-2025"
"MAHSEAMLES","EQ","    773.80","27-JUN-2025","    500.70","27-JAN-2026"
"MAIDEN$","SM","-","-","-","-"
"MAINFRA$","BE","-","-","-","-"
"MAITHANALL","EQ","   1264.00","30-JUN-2025","    831.20","30-MAR-2026"
"MAITREYA","SM","    329.00","21-APR-2025","    162.05","27-MAR-2026"
"MAITRI$","EQ","-","-","-","-"
"MAJESAUT$","EQ","-","-","-","-"
"MAKEINDIA","EQ","    164.84","02-MAR-2026","    120.00","07-JUL-2025"
"MAKERSL$","EQ","-","-","-","-"
"MAKS","SM","     36.00","19-SEP-2025","     25.55","11-AUG-2025"
"MAL","SM","     80.20","21-JUL-2025","     28.15","09-MAY-2025"
"MAL$","BE","-","-","-","-"
"MALLCOM","EQ","   1520.00","21-OCT-2025","    929.00","30-MAR-2026"
"MALPANI$","SM","-","-","-","-"
"MALUPAPER","EQ","     50.68","30-APR-2025","     27.00","30-MAR-2026"
"MAM150INAV","EQ","-","-","-","-"
"MAMATA","EQ","    541.00","30-JUL-2025","    297.00","30-MAR-2026"
"MAMFGEINAV","EQ","-","-","-","-"
"MAN50EINAV","EQ","-","-","-","-"
"MANAKALUCO","BE","     68.12","20-JAN-2026","     21.73","30-MAR-2026"
"MANAKCOAT","EQ","    182.82","27-OCT-2025","     83.04","15-APR-2025"
"MANAKSIA","EQ","     85.60","23-JUL-2025","     42.10","30-MAR-2026"
"MANAKSTEEL","EQ","     77.78","23-DEC-2025","     45.11","30-MAR-2026"
"MANALIPETC","EQ","     81.10","18-JUL-2025","     39.13","30-MAR-2026"
"MANAPPURAM","EQ","    321.60","07-JAN-2026","    222.51","25-APR-2025"
"MANAS$","ST","-","-","-","-"
"MANAV","ST","     45.00","20-FEB-2026","     11.00","02-MAY-2025"
"MANBA","EQ","    159.50","25-JUN-2025","     98.00","30-MAR-2026"
"MANBRO$","BE","-","-","-","-"
"MANCREDIT","EQ","    215.75","18-JUN-2025","    151.71","12-MAY-2025"
"MANDEEP","SM","     31.90","17-SEP-2025","     17.25","30-MAR-2026"
"MANGALAM","BE","     95.00","22-JUL-2025","     22.80","29-DEC-2025"
"MANGALCOM$","SM","-","-","-","-"
"MANGIND$","BE","-","-","-","-"
"MANGLMCEM","EQ","    940.35","26-FEB-2026","    679.35","27-NOV-2025"
"MANILAM","SM","     61.85","08-APR-2026","     49.85","02-MAR-2026"
"MANINDS","EQ","    499.95","15-APR-2026","    258.05","09-MAY-2025"
"MANINFRA","EQ","    190.83","04-JUL-2025","     77.12","30-MAR-2026"
"MANKIND","EQ","   2716.50","15-JUL-2025","   1909.70","23-MAR-2026"
"MANOJJEWE$","SM","-","-","-","-"
"MANOMAY","EQ","    259.88","28-NOV-2025","    154.10","12-AUG-2025"
"MANORAMA","EQ","   1760.00","28-JUL-2025","    990.00","15-APR-2025"
"MANORG","EQ","    637.85","20-AUG-2025","    356.25","30-MAR-2026"
"MANRAJH$","EQ","-","-","-","-"
"MANSIFIN$","EQ","-","-","-","-"
"MANTRA$","EQ","-","-","-","-"
"MANUFGBEES","EQ","    171.58","01-APR-2026","    138.60","02-APR-2026"
"MANUGRAPH","EQ","     25.30","02-JUN-2025","      9.65","30-MAR-2026"
"MANXT5INAV","EQ","-","-","-","-"
"MANYAVAR","EQ","    849.90","06-JUN-2025","    329.20","16-MAR-2026"
"MAPMYINDIA","EQ","   2166.70","16-MAY-2025","    795.00","30-MAR-2026"
"MAPROIN$","EQ","-","-","-","-"
"MARALOVER","EQ","     82.15","20-MAY-2025","     34.11","30-MAR-2026"
"MARATHON","EQ","    769.45","17-JUL-2025","    368.30","30-MAR-2026"
"MARBLE$","EQ","-","-","-","-"
"MARBU$","EQ","-","-","-","-"
"MARC","ST","     74.40","24-DEC-2025","     40.75","12-JAN-2026"
"MARCLOIRE$","ST","-","-","-","-"
"MARCO","SM","     54.50","17-APR-2025","     26.60","30-MAR-2026"
"MARGOFIN$","EQ","-","-","-","-"
"MARICO","EQ","    813.50","24-FEB-2026","    680.30","16-JUN-2025"
"MARINE","EQ","    258.00","04-NOV-2025","    150.86","30-MAR-2026"
"MARINETRAN","SM","     28.20","29-DEC-2025","     13.30","11-NOV-2025"
"MARIS$","EQ","-","-","-","-"
"MARKOLINES","EQ","    188.00","14-OCT-2025","    131.65","21-JAN-2026"
"MARKSANS","EQ","    270.70","11-JUN-2025","    155.00","30-MAR-2026"
"MARSONS","EQ","    161.99","15-APR-2026","    120.00","30-MAR-2026"
"MARUSHIKA","SM","    123.00","19-FEB-2026","     87.00","24-MAR-2026"
"MARUTI","EQ","  17370.00","05-JAN-2026","  11289.00","28-APR-2025"
"MASCH$","BE","-","-","-","-"
"MASFIN","EQ","    352.80","23-FEB-2026","    253.95","07-MAY-2025"
"MASILINAV","EQ","-","-","-","-"
"MASKINVEST","EQ","    246.09","17-OCT-2025","    114.94","30-MAR-2026"
"MASON","SM","    220.00","12-NOV-2025","     91.00","15-APR-2025"
"MASPTOINAV","EQ","-","-","-","-"
"MASPTOP50","EQ","     73.13","29-JAN-2026","     45.51","21-APR-2025"
"MASTEK","EQ","   2818.00","21-JUL-2025","   1334.20","30-MAR-2026"
"MASTER","SM","    436.00","12-NOV-2025","    282.50","10-MAR-2026"
"MASTERTR","EQ","    174.40","28-MAY-2025","     55.60","30-MAR-2026"
"MATHEWE$","BE","-","-","-","-"
"MATRIMONY","EQ","    589.80","01-AUG-2025","    364.05","16-MAR-2026"
"MAWANASUG","EQ","    111.50","11-JUN-2025","     75.08","16-MAR-2026"
"MAXESTATES","EQ","    564.30","21-JUL-2025","    305.45","30-MAR-2026"
"MAXGROW$","BE","-","-","-","-"
"MAXHEALTH","EQ","   1314.30","04-JUL-2025","    903.00","07-APR-2026"
"MAXHEIGHT$","EQ","-","-","-","-"
"MAXIMUS$","EQ","-","-","-","-"
"MAXIND","EQ","    241.57","25-SEP-2025","    120.00","30-MAR-2026"
"MAXPOSURE","SM","     74.00","14-JUL-2025","     32.00","16-MAR-2026"
"MAXVOLT","SM","    509.00","26-DEC-2025","    175.60","16-MAY-2025"
"MAYASHEEL","SM","     85.00","21-OCT-2025","     40.05","04-MAR-2026"
"MAYUR$","BE","-","-","-","-"
"MAYURFL$","BE","-","-","-","-"
"MAYURUNIQ","EQ","    629.90","22-JUL-2025","    449.10","02-MAY-2025"
"MAZDA","EQ","    337.77","07-JUL-2025","    159.20","30-MAR-2026"
"MAZDOCK","EQ","   3775.00","29-MAY-2025","   2057.40","30-MAR-2026"
"MBAPL","EQ","    558.95","15-APR-2026","    252.00","07-MAY-2025"
"MBEL","EQ","    535.90","10-NOV-2025","    223.05","30-MAR-2026"
"MBLINFRA","EQ","     53.02","22-APR-2025","     18.37","30-MAR-2026"
"MCCHRLS-B$","EQ","-","-","-","-"
"MCEL$","ST","-","-","-","-"
"MCFL$","SM","-","-","-","-"
"MCL","BE","     93.20","21-JAN-2026","     42.00","25-NOV-2025"
"MCLEODRUSS","EQ","     68.47","27-OCT-2025","     28.50","30-MAR-2026"
"MCLOUD","EQ","    105.42","17-JUL-2025","     19.40","30-MAR-2026"
"MCON","SM","    161.00","21-APR-2025","     37.80","30-MAR-2026"
"MCPL$","SM","-","-","-","-"
"MCX","EQ","   2889.00","15-APR-2026","   1095.30","15-APR-2025"
"MD150CINAV","EQ","-","-","-","-"
"MDL","SM","    105.50","17-APR-2025","     43.00","25-FEB-2026"
"MDRC$","SM","-","-","-","-"
"MDRNSTL$","EQ","-","-","-","-"
"MEAPL$","EQ","-","-","-","-"
"MEDANTA","EQ","   1456.50","08-AUG-2025","    956.00","30-MAR-2026"
"MEDIAONE$","BE","-","-","-","-"
"MEDIASSIST","EQ","    594.10","12-AUG-2025","    293.00","30-MAR-2026"
"MEDICAMEQ","EQ","    502.00","16-APR-2025","    216.95","30-MAR-2026"
"MEDICAPQ$","EQ","-","-","-","-"
"MEDICO","EQ","     62.48","15-APR-2025","     30.22","30-MAR-2026"
"MEDIORG","SM","     49.70","19-JUN-2025","     20.05","24-MAR-2026"
"MEDISTEP","ST","     53.00","18-AUG-2025","     16.50","30-MAR-2026"
"MEDPLUS","EQ","   1045.30","28-MAY-2025","    732.00","03-OCT-2025"
"MEENST$","BE","-","-","-","-"
"MEERA$","BE","-","-","-","-"
"MEESHO","EQ","    254.40","18-DEC-2025","    125.56","16-MAR-2026"
"MEFCOMCAP$","EQ","-","-","-","-"
"MEGACOR$","EQ","-","-","-","-"
"MEGAFLEX","ST","    155.05","17-MAR-2026","     43.50","21-OCT-2025"
"MEGASTAR","EQ","    305.00","07-NOV-2025","    187.61","09-MAY-2025"
"MEGATHERM","SM","    380.00","06-JUN-2025","    170.00","27-MAR-2026"
"MEGFI$","BE","-","-","-","-"
"MEGRISOFT$","EQ","-","-","-","-"
"MEHAI$","EQ","-","-","-","-"
"MEHIF$","EQ","-","-","-","-"
"MEHSECU$","EQ","-","-","-","-"
"MEHUL$","SM","-","-","-","-"
"MEIL","EQ","    573.70","04-SEP-2025","    206.26","30-MAR-2026"
"MENAMANI$","BE","-","-","-","-"
"MENNPIS$","EQ","-","-","-","-"
"MENONBE","EQ","    145.90","30-JUL-2025","     93.70","15-APR-2025"
"MEP","BZ","      2.87","10-NOV-2025","       .83","07-APR-2026"
"MERCANTIL$","EQ","-","-","-","-"
"MERCTRD$","EQ","-","-","-","-"
"MERCURYEV$","EQ","-","-","-","-"
"MERCURYLA$","EQ","-","-","-","-"
"META$","BE","-","-","-","-"
"METAINFO$","SM","-","-","-","-"
"METAL","EQ","     12.86","15-APR-2026","      8.20","15-APR-2025"
"METALCO$","EQ","-","-","-","-"
"METALIETF","EQ","     12.74","15-APR-2026","      8.22","15-APR-2025"
"METALIINAV","EQ","-","-","-","-"
"METALINAV","EQ","-","-","-","-"
"METHODHUB$","SM","-","-","-","-"
"METROBRAND","EQ","   1340.40","17-SEP-2025","    883.00","30-MAR-2026"
"METROGLOB$","EQ","-","-","-","-"
"METROPOLIS","EQ","    565.75","03-SEP-2025","    397.08","15-MAY-2025"
"METSL$","EQ","-","-","-","-"
"MFLINDIA$","EQ","-","-","-","-"
"MFML","EQ","     36.99","09-SEP-2025","     19.66","02-MAR-2026"
"MFSINTRCR$","BE","-","-","-","-"
"MFSL","EQ","   1892.50","23-FEB-2026","   1161.20","15-APR-2025"
"MGBEESINAV","EQ","-","-","-","-"
"MGEL","EQ","     18.40","26-SEP-2025","      9.53","09-MAR-2026"
"MGIL$","EQ","-","-","-","-"
"MGL","EQ","   1586.90","04-JUL-2025","    900.00","23-MAR-2026"
"MGSL","SM","    120.00","09-OCT-2025","     62.05","24-MAR-2026"
"MHEL$","ST","-","-","-","-"
"MHHL","SM","     66.00","20-MAY-2025","     33.10","10-MAR-2026"
"MHLXMIRU","EQ","    270.68","10-JUN-2025","    153.15","30-MAR-2026"
"MHRIL","EQ","    382.00","24-JUL-2025","    225.00","30-MAR-2026"
"MHSGRMS$","BE","-","-","-","-"
"MICEL","EQ","     82.97","09-SEP-2025","     29.97","30-MAR-2026"
"MICROPRO","SM","     28.60","21-APR-2025","     15.15","30-MAR-2026"
"MICROSE$","BE","-","-","-","-"
"MID150","EQ","     25.49","03-JUN-2025","     18.93","15-APR-2025"
"MID150BEES","EQ","    239.29","06-JAN-2026","    190.43","27-MAR-2026"
"MID150CASE","EQ","     12.00","11-JUN-2025","      9.31","15-APR-2025"
"MID150INAV","EQ","-","-","-","-"
"MID15INAV","EQ","-","-","-","-"
"MIDADDINAV","EQ","-","-","-","-"
"MIDCAP","EQ","     18.35","27-NOV-2025","     14.51","15-APR-2025"
"MIDCAPADD","EQ","     25.50","31-DEC-2025","     19.27","02-APR-2026"
"MIDCAPBETA","EQ","    235.48","01-OCT-2025","    187.47","15-APR-2025"
"MIDCAPETF","EQ","     23.61","08-JAN-2026","     19.00","15-APR-2025"
"MIDCAPIETF","EQ","     24.00","03-FEB-2026","     19.19","15-APR-2025"
"MIDHANI","EQ","    469.00","24-JUN-2025","    266.65","30-MAR-2026"
"MIDINDIA$","EQ","-","-","-","-"
"MIDQ50ADD","EQ","    264.64","17-JUL-2025","    191.97","07-MAY-2025"
"MIDSELIETF","EQ","     20.00","11-NOV-2025","     14.55","30-MAR-2026"
"MIDSMAINAV","EQ","-","-","-","-"
"MIDSMALL","EQ","     52.62","02-JUL-2025","     42.41","23-MAR-2026"
"MIDWEST$","BE","-","-","-","-"
"MIDWESTLTD","EQ","   1859.90","08-JAN-2026","   1048.50","28-OCT-2025"
"MIEL","SM","     35.00","25-AUG-2025","     10.70","01-APR-2026"
"MIHIKA$","EQ","-","-","-","-"
"MIIL$","EQ","-","-","-","-"
"MIL$","EQ","-","-","-","-"
"MILEFUR$","ST","-","-","-","-"
"MILTON","ST","     53.50","30-JAN-2026","     24.85","24-NOV-2025"
"MINALIND$","EQ","-","-","-","-"
"MINDACORP","EQ","    619.95","13-NOV-2025","    445.05","11-AUG-2025"
"MINDPOOL","SM","     83.90","17-JUL-2025","     49.00","19-JUN-2025"
"MINDSPACE","RR","    511.68","12-FEB-2026","    366.30","15-APR-2025"
"MINDTECK","EQ","    307.68","20-OCT-2025","    145.13","30-MAR-2026"
"MINFRAINAV","EQ","-","-","-","-"
"MINID$","EQ","-","-","-","-"
"MINOLTAF$","BE","-","-","-","-"
"MIRCELECTR","EQ","     37.40","10-FEB-2026","     11.91","08-MAY-2025"
"MIRZAINT","EQ","     44.00","19-SEP-2025","     24.95","30-MAR-2026"
"MISHDESIG$","SM","-","-","-","-"
"MISHKA$","EQ","-","-","-","-"
"MISHTANN$","EQ","-","-","-","-"
"MISQUITA$","SM","-","-","-","-"
"MITCON","EQ","     97.62","23-MAY-2025","     49.56","13-MAR-2026"
"MITSHI$","EQ","-","-","-","-"
"MITSU$","EQ","-","-","-","-"
"MITTAL","EQ","      1.86","17-APR-2025","       .70","30-MAR-2026"
"MITTALSTL$","SM","-","-","-","-"
"MIVENMACH$","EQ","-","-","-","-"
"MIZVEN$","BE","-","-","-","-"
"MKEXIM$","EQ","-","-","-","-"
"MKPL","EQ","      9.78","17-JUN-2025","      3.56","30-MAR-2026"
"MKPMOB$","EQ","-","-","-","-"
"MKVENTURE$","EQ","-","-","-","-"
"MLINDLTD$","BE","-","-","-","-"
"MLKFOOD$","BE","-","-","-","-"
"MMEL","SM","     84.45","30-JUL-2025","     20.00","30-MAR-2026"
"MMFL","EQ","    501.05","19-FEB-2026","    288.10","21-OCT-2025"
"MMLF$","EQ","-","-","-","-"
"MMP","EQ","    318.00","02-JUL-2025","    185.20","30-MAR-2026"
"MMRUBBR-B$","EQ","-","-","-","-"
"MMTC","EQ","     88.19","30-MAY-2025","     50.10","30-MAR-2026"
"MMWL$","EQ","-","-","-","-"
"MNC","EQ","     33.16","02-MAR-2026","     26.10","15-APR-2025"
"MNFL$","SM","-","-","-","-"
"MNIL$","EQ","-","-","-","-"
"MNPLFIN$","BE","-","-","-","-"
"MNV30FINAV","EQ","-","-","-","-"
"MOALPHA50","EQ","     54.38","05-AUG-2025","     42.10","30-MAR-2026"
"MOALPHINAV","EQ","-","-","-","-"
"MOBANK10","EQ","     16.95","15-APR-2026","     16.35","13-APR-2026"
"MOBAVENUE$","BE","-","-","-","-"
"MOBIKWIK","EQ","    334.00","08-SEP-2025","    151.46","30-MAR-2026"
"MOBILISE","SM","     78.10","15-APR-2026","     45.00","19-MAR-2026"
"MOBK10INAV","EQ","-","-","-","-"
"MOCAPIINAV","EQ","-","-","-","-"
"MOCAPITAL","EQ","     51.68","15-APR-2026","     34.58","15-APR-2025"
"MODAIRY$","EQ","-","-","-","-"
"MODEFENCE","EQ","    102.00","24-JUN-2025","     69.03","15-APR-2025"
"MODEFINAV","EQ","-","-","-","-"
"MODINATUR","EQ","    409.95","15-DEC-2025","    252.30","30-MAR-2026"
"MODINSU$","EQ","-","-","-","-"
"MODIPON$","EQ","-","-","-","-"
"MODIRUBBER","EQ","    167.50","26-DEC-2025","     98.41","18-DEC-2025"
"MODIS","EQ","    409.00","14-NOV-2025","    276.00","16-MAR-2026"
"MODISONLTD","EQ","    197.45","21-JUL-2025","    114.00","23-MAR-2026"
"MODMA$","BE","-","-","-","-"
"MODRNSH$","EQ","-","-","-","-"
"MODTHREAD","EQ","     62.00","22-AUG-2025","     35.61","04-MAR-2026"
"MODULEX$","BE","-","-","-","-"
"MOENERGY","EQ","     42.40","01-FEB-2026","     33.00","27-JAN-2026"
"MOENERINAV","EQ","-","-","-","-"
"MOGOLD","EQ","    175.00","29-JAN-2026","     96.30","21-AUG-2025"
"MOGOLDINAV","EQ","-","-","-","-"
"MOGSEC","EQ","     66.49","10-APR-2026","     59.50","12-MAY-2025"
"MOGSECINAV","EQ","-","-","-","-"
"MOHEALTH","EQ","     47.57","31-JUL-2025","     40.79","02-APR-2026"
"MOHITE$","EQ","-","-","-","-"
"MOHITIND","EQ","     40.19","14-AUG-2025","     18.60","30-MAR-2026"
"MOHITPPR$","EQ","-","-","-","-"
"MOIL","EQ","    405.60","10-JUN-2025","    242.35","17-MAR-2026"
"MOINFRA","EQ","     63.80","30-OCT-2025","     54.60","23-MAR-2026"
"MOIPO","EQ","     53.00","21-NOV-2025","     36.50","27-MAR-2026"
"MOIPOINAV","EQ","-","-","-","-"
"MOKSH","EQ","     16.65","19-DEC-2025","      8.11","30-MAR-2026"
"MOL","EQ","    106.30","30-JUL-2025","     36.50","30-MAR-2026"
"MOLDTECH","EQ","    221.00","16-OCT-2025","    101.10","30-MAR-2026"
"MOLDTKPAC","EQ","    892.90","30-JUL-2025","    464.90","30-MAR-2026"
"MOLOWVINAV","EQ","-","-","-","-"
"MOLOWVOL","EQ","     43.07","25-FEB-2026","     33.52","30-MAR-2026"
"MOM100","EQ","     69.20","09-MAR-2026","     54.45","17-APR-2025"
"MOM100INAV","EQ","-","-","-","-"
"MOM30IETF","EQ","     33.61","26-JUN-2025","     26.00","20-FEB-2026"
"MOM50","EQ","    279.33","01-JAN-2026","    231.11","02-APR-2026"
"MOM50INAV","EQ","-","-","-","-"
"MOME30INAV","EQ","-","-","-","-"
"MOME50INAV","EQ","-","-","-","-"
"MOMENTUM","EQ","     33.15","16-JUN-2025","     26.35","15-APR-2025"
"MOMENTUM30","EQ","     37.38","17-OCT-2025","     26.91","02-APR-2026"
"MOMENTUM50","EQ","     56.90","01-JUL-2025","     44.96","24-MAR-2026"
"MOMGF","EQ","    182.16","22-SEP-2025","    137.90","02-APR-2026"
"MOMGFINAV","EQ","-","-","-","-"
"MOMIDMTM","EQ","     68.50","18-MAR-2026","     54.78","02-APR-2026"
"MOMNC","EQ","     35.80","01-FEB-2026","     27.03","30-MAR-2026"
"MOMNCINAV","EQ","-","-","-","-"
"MOMNTMINAV","EQ","-","-","-","-"
"MOMOMEINAV","EQ","-","-","-","-"
"MOMOMENTUM","EQ","     66.37","02-JUL-2025","     54.32","02-APR-2026"
"MON100","EQ","    273.15","15-APR-2026","    162.45","17-APR-2025"
"MON100INAV","EQ","-","-","-","-"
"MON500INAV","EQ","-","-","-","-"
"MON50EQUAL","EQ","     34.88","24-FEB-2026","     29.43","23-MAR-2026"
"MONARCH","EQ","    398.80","24-JUL-2025","    235.45","30-MAR-2026"
"MONEXT50","EQ","     72.30","23-OCT-2025","     59.43","30-MAR-2026"
"MONEYBOXX","EQ","     91.50","20-OCT-2025","     44.02","23-JAN-2026"
"MONGIPA$","EQ","-","-","-","-"
"MONIFTY100","EQ","     27.97","28-OCT-2025","     22.38","27-MAR-2026"
"MONIFTY500","EQ","     24.88","12-FEB-2026","     20.75","30-MAR-2026"
"MONIKA$","SM","-","-","-","-"
"MONIND$","BE","-","-","-","-"
"MONOLITH","SM","    607.40","21-NOV-2025","    219.45","23-JUN-2025"
"MONOPHARMA","SM","     28.25","30-MAY-2025","      9.45","02-FEB-2026"
