"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 24-Jun-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"MANAPPURAM","EQ","    334.00","25-MAY-2026","    245.15","23-MAR-2026"
"MANAS$","ST","-","-","-","-"
"MANAV","SM","     47.00","25-MAY-2026","     14.50","15-SEP-2025"
"MANBA","EQ","    159.50","25-JUN-2025","     98.00","30-MAR-2026"
"MANBRO$","EQ","-","-","-","-"
"MANCREDIT","EQ","    231.00","15-JUN-2026","    152.06","21-JAN-2026"
"MANDEEP","SM","     31.90","17-SEP-2025","     17.25","30-MAR-2026"
"MANGALAM","EQ","     95.00","22-JUL-2025","     22.80","29-DEC-2025"
"MANGALCOM$","SM","-","-","-","-"
"MANGIND$","EQ","-","-","-","-"
"MANGLMCEM","EQ","    953.80","22-APR-2026","    679.35","27-NOV-2025"
"MANILAM","SM","     67.00","08-MAY-2026","     49.85","02-MAR-2026"
"MANINDS","EQ","    623.70","18-JUN-2026","    302.05","02-FEB-2026"
"MANINFRA","EQ","    190.83","04-JUL-2025","     77.12","30-MAR-2026"
"MANIVENI$","SM","-","-","-","-"
"MANKIND","EQ","   2716.50","15-JUL-2025","   1909.70","23-MAR-2026"
"MANOJJEWE$","SM","-","-","-","-"
"MANOMAY","EQ","    259.88","28-NOV-2025","    154.10","12-AUG-2025"
"MANORAMA","EQ","   1760.00","28-JUL-2025","   1060.60","22-JAN-2026"
"MANORG","BE","    637.85","20-AUG-2025","    356.25","30-MAR-2026"
"MANRAJH$","BE","-","-","-","-"
"MANSIFIN$","EQ","-","-","-","-"
"MANTRA$","EQ","-","-","-","-"
"MANUFGBEES","EQ","    171.58","01-APR-2026","    138.60","02-APR-2026"
"MANUGRAPH","BE","     24.00","29-SEP-2025","      9.65","30-MAR-2026"
"MANXT5INAV","EQ","-","-","-","-"
"MANYAVAR","EQ","    848.00","04-JUL-2025","    329.20","16-MAR-2026"
"MAPMYINDIA","EQ","   1998.00","14-OCT-2025","    795.00","30-MAR-2026"
"MAPROIN$","EQ","-","-","-","-"
"MARALOVER","BE","     78.38","08-JUL-2025","     34.11","30-MAR-2026"
"MARATHON","EQ","    769.45","17-JUL-2025","    368.30","30-MAR-2026"
"MARBLE$","EQ","-","-","-","-"
"MARBU$","EQ","-","-","-","-"
"MARC","ST","     94.00","07-MAY-2026","     40.75","12-JAN-2026"
"MARCLOIRE$","SM","-","-","-","-"
"MARCO","SM","     50.00","30-JUN-2025","     26.60","30-MAR-2026"
"MARGOFIN$","EQ","-","-","-","-"
"MARICO","EQ","    848.80","11-MAY-2026","    687.55","23-JUN-2025"
"MARINE","EQ","    282.48","29-MAY-2026","    150.86","30-MAR-2026"
"MARINETRAN","SM","     28.20","29-DEC-2025","     13.30","11-NOV-2025"
"MARIS$","EQ","-","-","-","-"
"MARKOLINES","EQ","    188.00","14-OCT-2025","    131.65","21-JAN-2026"
"MARKSANS","EQ","    269.90","23-JUN-2026","    155.00","30-MAR-2026"
"MARSONS","EQ","    175.40","07-MAY-2026","    109.25","11-JUN-2026"
"MARUSHIKA","SM","    123.00","19-FEB-2026","     78.10","27-MAY-2026"
"MARUTI","EQ","  17370.00","05-JAN-2026","  12201.00","30-MAR-2026"
"MASCH$","BE","-","-","-","-"
"MASFIN","EQ","    358.85","04-MAY-2026","    277.35","30-MAR-2026"
"MASILINAV","EQ","-","-","-","-"
"MASKINVEST","BE","    246.09","17-OCT-2025","    114.94","30-MAR-2026"
"MASON","SM","    220.00","12-NOV-2025","    101.20","02-JUN-2026"
"MASPTOINAV","EQ","-","-","-","-"
"MASPTOP50","EQ","     82.78","22-MAY-2026","     52.90","23-JUN-2025"
"MASTEK","EQ","   2818.00","21-JUL-2025","   1334.20","30-MAR-2026"
"MASTER","SM","    436.00","12-NOV-2025","    282.50","10-MAR-2026"
"MASTERTR","EQ","    170.42","25-JUL-2025","     55.60","30-MAR-2026"
"MATHEWE$","BE","-","-","-","-"
"MATRIMONY","EQ","    589.80","01-AUG-2025","    364.05","16-MAR-2026"
"MAWANASUG","BE","    123.75","06-MAY-2026","     75.08","16-MAR-2026"
"MAXESTATES","EQ","    564.30","21-JUL-2025","    305.45","30-MAR-2026"
"MAXGROW$","BE","-","-","-","-"
"MAXHEALTH","EQ","   1314.30","04-JUL-2025","    903.00","07-APR-2026"
"MAXHEIGHT$","EQ","-","-","-","-"
"MAXIMUS$","EQ","-","-","-","-"
"MAXIND","EQ","    241.57","25-SEP-2025","    120.00","30-MAR-2026"
"MAXPOSURE","SM","     74.00","14-JUL-2025","     31.05","10-JUN-2026"
"MAXVOLT","ST","    509.00","26-DEC-2025","    195.85","23-JUN-2025"
"MAYASHEEL","SM","     85.00","21-OCT-2025","     40.05","04-MAR-2026"
"MAYUR$","EQ","-","-","-","-"
"MAYURUNIQ","EQ","    849.15","10-JUN-2026","    471.20","12-JAN-2026"
"MAZDA","EQ","    337.77","07-JUL-2025","    159.20","30-MAR-2026"
"MAZDOCK","EQ","   3369.00","04-JUL-2025","   2057.40","30-MAR-2026"
"MBAPL","EQ","    585.00","08-MAY-2026","    373.15","30-SEP-2025"
"MBEL","EQ","    535.90","10-NOV-2025","    223.05","30-MAR-2026"
"MBLINFRA","BE","     52.48","17-SEP-2025","     18.37","30-MAR-2026"
"MCCHRLS-B","EQ","    779.95","04-MAY-2026","    580.00","09-JUN-2026"
"MCFL$","SM","-","-","-","-"
"MCL","EQ","     93.20","21-JAN-2026","     42.00","25-NOV-2025"
"MCLEODRUSS","BE","     78.41","29-MAY-2026","     28.50","30-MAR-2026"
"MCLOUD","EQ","    105.42","17-JUL-2025","     19.40","30-MAR-2026"
"MCON","SM","    112.45","01-JUL-2025","     37.30","29-MAY-2026"
"MCPL$","ST","-","-","-","-"
"MCX","EQ","   3480.00","21-MAY-2026","   1460.80","29-AUG-2025"
"MD150CINAV","EQ","-","-","-","-"
"MDL","ST","    104.80","18-SEP-2025","     43.00","25-FEB-2026"
"MDRC$","SM","-","-","-","-"
"MDRNSTL$","EQ","-","-","-","-"
"MEAPL$","EQ","-","-","-","-"
"MEDANTA","EQ","   1456.50","08-AUG-2025","    956.00","30-MAR-2026"
"MEDIAONE$","BE","-","-","-","-"
"MEDIASSIST","EQ","    594.10","12-AUG-2025","    293.00","30-MAR-2026"
"MEDICAMEQ","EQ","    447.65","25-NOV-2025","    216.95","30-MAR-2026"
"MEDICAPQ$","EQ","-","-","-","-"
"MEDICO","EQ","     56.88","24-DEC-2025","     30.22","30-MAR-2026"
"MEDIORG","SM","     48.80","23-JUN-2025","     19.10","12-JUN-2026"
"MEDISTEP","SM","     53.00","18-AUG-2025","     16.50","30-MAR-2026"
"MEDPLUS","EQ","   1022.20","21-MAY-2026","    732.00","03-OCT-2025"
"MEENST$","BE","-","-","-","-"
"MEESHO","EQ","    254.40","18-DEC-2025","    125.56","16-MAR-2026"
"MEFCOMCAP$","EQ","-","-","-","-"
"MEGACOR$","BE","-","-","-","-"
"MEGAFLEX","SM","    155.05","17-MAR-2026","     43.50","21-OCT-2025"
"MEGAMONT$","BE","-","-","-","-"
"MEGASTAR","EQ","    350.00","23-JUN-2026","    203.00","01-OCT-2025"
"MEGATHERM","SM","    366.75","27-JUN-2025","    170.00","27-MAR-2026"
"MEGFI$","BE","-","-","-","-"
"MEGRISOFT$","EQ","-","-","-","-"
"MEHAI$","BE","-","-","-","-"
"MEHIF$","EQ","-","-","-","-"
"MEHSECU$","EQ","-","-","-","-"
"MEHUL$","SM","-","-","-","-"
"MEIL","BE","    573.70","04-SEP-2025","    206.26","30-MAR-2026"
"MENAMANI$","EQ","-","-","-","-"
"MENNPIS","EQ","     72.45","23-JUN-2026","     52.35","09-JUN-2026"
"MENONBE","EQ","    183.00","10-JUN-2026","    101.50","18-DEC-2025"
"MEP","BZ","      2.87","10-NOV-2025","       .76","23-JUN-2026"
"MERCANTILE","EQ","     31.90","12-MAY-2026","     19.00","20-APR-2026"
"MERCTRD$","EQ","-","-","-","-"
"MERCURYEV","BE","     36.86","02-JUN-2026","     30.16","15-JUN-2026"
"MERCURYLA$","EQ","-","-","-","-"
"META$","BE","-","-","-","-"
"METAINFO$","ST","-","-","-","-"
"METAL","EQ","     13.97","27-MAY-2026","      8.70","30-OCT-2025"
"METALCO$","EQ","-","-","-","-"
"METALIETF","EQ","     14.17","04-JUN-2026","      8.98","19-AUG-2025"
"METALIINAV","EQ","-","-","-","-"
"METALINAV","EQ","-","-","-","-"
"METHODHUB$","SM","-","-","-","-"
"METROBRAND","EQ","   1340.40","17-SEP-2025","    883.00","30-MAR-2026"
"METROGLOBL","EQ","    149.00","11-MAY-2026","    110.00","27-APR-2026"
"METROPOLIS","EQ","    600.00","14-MAY-2026","    412.25","02-APR-2026"
"METSL$","EQ","-","-","-","-"
"MFLINDIA$","EQ","-","-","-","-"
"MFML","EQ","     36.99","09-SEP-2025","     19.66","02-MAR-2026"
"MFSINTRCR$","BE","-","-","-","-"
"MFSL","EQ","   1892.50","23-FEB-2026","   1433.60","02-APR-2026"
"MGBEESINAV","EQ","-","-","-","-"
"MGEL","BE","     18.40","26-SEP-2025","      9.53","09-MAR-2026"
"MGIL$","BE","-","-","-","-"
"MGL","EQ","   1586.90","04-JUL-2025","    900.00","23-MAR-2026"
"MGSL","SM","    120.00","09-OCT-2025","     60.00","19-JUN-2026"
"MHEL$","ST","-","-","-","-"
"MHHL","SM","     62.65","04-JUL-2025","     29.20","19-JUN-2026"
"MHLXMIRU","EQ","    244.65","14-NOV-2025","    149.07","22-JUN-2026"
"MHRIL","EQ","    382.00","24-JUL-2025","    208.22","04-JUN-2026"
"MHSGRMS$","BE","-","-","-","-"
"MICEL","EQ","     82.97","09-SEP-2025","     29.97","30-MAR-2026"
"MICROPRO","SM","     28.50","08-SEP-2025","     15.15","30-MAR-2026"
"MICROSE$","BE","-","-","-","-"
"MID150","EQ","     24.75","14-AUG-2025","     18.97","22-APR-2026"
"MID150BEES","EQ","    239.89","23-JUN-2026","    190.43","27-MAR-2026"
"MID150CASE","EQ","     13.00","09-JUN-2026","      9.63","02-APR-2026"
"MID150INAV","EQ","-","-","-","-"
"MID15INAV","EQ","-","-","-","-"
"MIDADDINAV","EQ","-","-","-","-"
"MIDCAP","EQ","     18.55","22-JUN-2026","     15.01","08-JUN-2026"
"MIDCAPADD","EQ","     25.50","31-DEC-2025","     19.27","02-APR-2026"
"MIDCAPBETA","EQ","    236.00","22-JUN-2026","    192.50","02-APR-2026"
"MIDCAPETF","EQ","     23.96","29-MAY-2026","     19.60","02-APR-2026"
"MIDCAPIETF","EQ","     24.18","22-JUN-2026","     19.89","02-APR-2026"
"MIDHANI","EQ","    469.00","24-JUN-2025","    266.65","30-MAR-2026"
"MIDINDIA$","EQ","-","-","-","-"
"MIDQ50ADD","EQ","    264.64","17-JUL-2025","    209.98","30-MAR-2026"
"MIDSELIETF","EQ","     20.00","11-NOV-2025","     14.55","30-MAR-2026"
"MIDSMAINAV","EQ","-","-","-","-"
"MIDSMALL","EQ","     52.62","02-JUL-2025","     42.41","23-MAR-2026"
"MIDWEST$","BE","-","-","-","-"
"MIDWESTLTD","EQ","   1859.90","08-JAN-2026","   1048.50","28-OCT-2025"
"MIEL","SM","     35.00","25-AUG-2025","     10.70","01-APR-2026"
"MIIL$","EQ","-","-","-","-"
"MIL$","EQ","-","-","-","-"
"MILEFUR$","ST","-","-","-","-"
"MILTON","SM","     53.50","30-JAN-2026","     24.85","24-NOV-2025"
"MINALIND$","EQ","-","-","-","-"
"MINDACORP","EQ","    679.85","15-JUN-2026","    445.05","11-AUG-2025"
"MINDPOOL","SM","     83.90","17-JUL-2025","     54.00","23-JUN-2025"
"MINDSPACE","RR","    511.68","12-FEB-2026","    394.50","01-JUL-2025"
"MINDTECK","EQ","    307.68","20-OCT-2025","    145.13","30-MAR-2026"
"MINFRAINAV","EQ","-","-","-","-"
"MINID$","EQ","-","-","-","-"
"MINOLTAF$","BE","-","-","-","-"
"MIRZAINT","EQ","     44.00","19-SEP-2025","     24.95","30-MAR-2026"
"MISHDESIG$","SM","-","-","-","-"
"MISHKA$","EQ","-","-","-","-"
"MISHTANN$","EQ","-","-","-","-"
"MISQUITA$","SM","-","-","-","-"
"MITCON","BE","     93.18","01-JUL-2025","     49.56","13-MAR-2026"
"MITSHI$","EQ","-","-","-","-"
"MITSU$","BE","-","-","-","-"
"MITTAL","EQ","      1.83","07-JUL-2025","       .70","30-MAR-2026"
"MITTALSTL$","ST","-","-","-","-"
"MIVENMACH$","EQ","-","-","-","-"
"MIZVEN$","EQ","-","-","-","-"
"MKEXIM$","EQ","-","-","-","-"
"MKPL","EQ","      8.85","22-SEP-2025","      3.56","30-MAR-2026"
"MKPMOB$","EQ","-","-","-","-"
"MKVENTURE$","EQ","-","-","-","-"
"MLINDLTD$","BE","-","-","-","-"
"MLKFOOD$","EQ","-","-","-","-"
"MMEL","ST","     84.45","30-JUL-2025","     20.00","30-MAR-2026"
"MMFL","EQ","    526.95","22-APR-2026","    288.10","21-OCT-2025"
"MMLF$","EQ","-","-","-","-"
"MMP","EQ","    319.98","05-MAY-2026","    185.20","30-MAR-2026"
"MMRUBBR-B$","EQ","-","-","-","-"
"MMTC","EQ","     78.35","17-JUN-2026","     50.10","30-MAR-2026"
"MMWL","BE","     16.34","07-MAY-2026","      9.02","04-MAY-2026"
"MNC","EQ","     35.54","07-MAY-2026","     27.83","30-MAR-2026"
"MNFL$","SM","-","-","-","-"
"MNIL$","EQ","-","-","-","-"
"MNPLFIN$","BE","-","-","-","-"
"MNV30FINAV","EQ","-","-","-","-"
"MOALPHA50","EQ","     55.97","22-JUN-2026","     42.10","30-MAR-2026"
"MOALPHINAV","EQ","-","-","-","-"
"MOBANK10","EQ","     17.97","19-JUN-2026","     15.75","03-JUN-2026"
"MOBAVENU$$","EQ","-","-","-","-"
"MOBIKWIK","EQ","    334.00","08-SEP-2025","    151.46","30-MAR-2026"
"MOBILISE","ST","    125.90","01-JUN-2026","     45.00","19-MAR-2026"
"MOBK10INAV","EQ","-","-","-","-"
"MOCAPIINAV","EQ","-","-","-","-"
"MOCAPITAL","EQ","     57.16","27-MAY-2026","     41.15","29-AUG-2025"
"MODAIRY$","EQ","-","-","-","-"
"MODEFENCE","EQ","    107.99","23-JUN-2026","     77.80","30-MAR-2026"
"MODEFINAV","EQ","-","-","-","-"
"MODINATUR","BE","    524.80","22-MAY-2026","    252.30","30-MAR-2026"
"MODINSU$","BE","-","-","-","-"
"MODIPON$","BE","-","-","-","-"
"MODIRUBBER","EQ","    167.50","26-DEC-2025","     98.41","18-DEC-2025"
"MODIS","EQ","    415.10","04-MAY-2026","    276.00","16-MAR-2026"
"MODISONLTD","BE","    362.70","05-JUN-2026","    114.00","23-MAR-2026"
"MODRNSH$","EQ","-","-","-","-"
"MODTHREAD","EQ","     62.00","22-AUG-2025","     35.61","04-MAR-2026"
"MODULEX$","BE","-","-","-","-"
"MOENERGY","EQ","     43.00","02-JUN-2026","     33.00","27-JAN-2026"
"MOENERINAV","EQ","-","-","-","-"
"MOGOLD","EQ","    175.00","29-JAN-2026","     96.30","21-AUG-2025"
"MOGOLDINAV","EQ","-","-","-","-"
"MOGSEC","EQ","     66.49","10-APR-2026","     60.18","02-SEP-2025"
"MOGSECINAV","EQ","-","-","-","-"
"MOHEALTH","EQ","     49.80","23-JUN-2026","     40.79","02-APR-2026"
"MOHITE$","EQ","-","-","-","-"
"MOHITIND","EQ","     40.19","14-AUG-2025","     18.60","30-MAR-2026"
"MOHITPPR$","EQ","-","-","-","-"
"MOIL","EQ","    404.90","06-OCT-2025","    242.35","17-MAR-2026"
"MOINFRA","EQ","     66.00","05-MAY-2026","     54.60","23-MAR-2026"
"MOIPO","EQ","     53.00","21-NOV-2025","     36.50","27-MAR-2026"
"MOIPOINAV","EQ","-","-","-","-"
"MOKSH","EQ","     16.65","19-DEC-2025","      8.11","30-MAR-2026"
"MOL","EQ","    106.30","30-JUL-2025","     36.50","30-MAR-2026"
"MOLDTECH","EQ","    221.00","16-OCT-2025","    101.10","30-MAR-2026"
"MOLDTKPAC","EQ","    892.90","30-JUL-2025","    464.90","30-MAR-2026"
"MOLOWVINAV","EQ","-","-","-","-"
"MOLOWVOL","EQ","     43.07","25-FEB-2026","     33.52","30-MAR-2026"
"MOM100","EQ","     69.20","09-MAR-2026","     56.15","02-APR-2026"
"MOM100INAV","EQ","-","-","-","-"
"MOM30IETF","EQ","     33.61","26-JUN-2025","     26.00","20-FEB-2026"
"MOM50","EQ","    279.33","01-JAN-2026","    231.11","02-APR-2026"
"MOM50INAV","EQ","-","-","-","-"
"MOME30INAV","EQ","-","-","-","-"
"MOME50INAV","EQ","-","-","-","-"
"MOMENTUM","EQ","     33.00","10-MAR-2026","     27.05","30-MAR-2026"
"MOMENTUM30","EQ","     37.38","17-OCT-2025","     26.91","02-APR-2026"
"MOMENTUM50","EQ","     56.90","01-JUL-2025","     44.96","24-MAR-2026"
"MOMGF","EQ","    182.16","22-SEP-2025","    137.90","02-APR-2026"
"MOMGFINAV","EQ","-","-","-","-"
"MOMIDMTM","EQ","     70.00","22-JUN-2026","     54.78","02-APR-2026"
"MOMNC","EQ","     35.80","01-FEB-2026","     27.03","30-MAR-2026"
"MOMNCINAV","EQ","-","-","-","-"
"MOMNTMINAV","EQ","-","-","-","-"
"MOMOMEINAV","EQ","-","-","-","-"
"MOMOMENTUM","EQ","     66.37","02-JUL-2025","     54.32","02-APR-2026"
"MON100","EQ","    342.55","05-JUN-2026","    179.11","23-JUN-2025"
"MON100INAV","EQ","-","-","-","-"
"MON500INAV","EQ","-","-","-","-"
"MON50EQUAL","EQ","     34.88","24-FEB-2026","     29.43","23-MAR-2026"
"MONARCH","EQ","    398.80","24-JUL-2025","    235.45","30-MAR-2026"
"MONEXT50","EQ","     74.47","22-JUN-2026","     59.43","30-MAR-2026"
"MONEYBOXX","EQ","     91.50","20-OCT-2025","     44.02","23-JAN-2026"
"MONGIPA$","EQ","-","-","-","-"
"MONIFTY100","EQ","     27.97","28-OCT-2025","     22.38","27-MAR-2026"
"MONIFTY500","EQ","     24.88","12-FEB-2026","     20.75","30-MAR-2026"
"MONIKA$","SM","-","-","-","-"
"MONIND$","EQ","-","-","-","-"
"MONOLITH","SM","    739.95","23-JUN-2026","    219.45","23-JUN-2025"
"MONOPHARMA","SM","     27.50","08-AUG-2025","      9.45","02-FEB-2026"
"MONOT$","EQ","-","-","-","-"
"MONQ50","EQ","    147.03","08-JUN-2026","     71.26","24-JUN-2025"
"MONQ50INAV","EQ","-","-","-","-"
"MONT50INAV","EQ","-","-","-","-"
"MONTECARLO","EQ","    860.95","20-NOV-2025","    464.00","30-MAR-2026"
"MOPSE","EQ","    114.70","29-JAN-2026","     92.55","29-AUG-2025"
"MOPSEINAV","EQ","-","-","-","-"
"MOQLTYINAV","EQ","-","-","-","-"
"MOQUALITY","EQ","    225.60","16-FEB-2026","    176.15","23-MAR-2026"
"MORARJEE","BZ","     10.52","23-JUN-2026","      5.58","01-APR-2026"
"MORARKFI$","EQ","-","-","-","-"
"MOREALINAV","EQ","-","-","-","-"
"MOREALTY","EQ","    102.90","26-JUN-2025","     64.00","02-APR-2026"
"MOREPENLAB","EQ","     66.40","07-JUL-2025","     33.05","30-MAR-2026"
"MORGAN$","EQ","-","-","-","-"
"MOS","ST","     28.55","14-OCT-2025","      9.05","30-MAR-2026"
"MOS250INAV","EQ","-","-","-","-"
"MOSCHIP","EQ","    288.45","08-OCT-2025","    146.80","30-MAR-2026"
"MOSERVICE","EQ","     35.37","01-DEC-2025","     28.30","02-APR-2026"
"MOSERVINAV","EQ","-","-","-","-"
"MOSILVER","EQ","    385.00","29-JAN-2026","    112.32","20-AUG-2025"
"MOSILVINAV","EQ","-","-","-","-"
"MOSMALL250","EQ","     19.38","06-FEB-2026","     14.22","30-MAR-2026"
"MOTHERSON","EQ","    151.77","29-MAY-2026","     89.70","11-AUG-2025"
"MOTILALOFS","EQ","   1097.10","28-OCT-2025","    614.90","23-MAR-2026"
"MOTISONS","EQ","     24.02","08-JUL-2025","     10.62","27-JAN-2026"
"MOTOGENFIN","BE","     32.82","29-MAY-2026","     17.50","30-MAR-2026"
"MOTOUR","EQ","     97.20","17-JUL-2025","     64.00","30-MAR-2026"
"MOTOURINAV","EQ","-","-","-","-"
"MOVALUE","EQ","    128.77","26-FEB-2026","     98.10","01-SEP-2025"
"MOVALUINAV","EQ","-","-","-","-"
"MOXSH","ST","    140.00","12-MAY-2026","     27.00","26-JUN-2025"
"MOY100INAV","EQ","-","-","-","-"
"MPAGI$","EQ","-","-","-","-"
"MPCOSEMB$","BE","-","-","-","-"
"MPDL$","EQ","-","-","-","-"
"MPEL","ST","    153.90","06-OCT-2025","     39.60","19-JUN-2026"
"MPHASIS","EQ","   3037.20","18-SEP-2025","   2013.00","30-MAR-2026"
"MPKSTEELS$","SM","-","-","-","-"
"MPSLTD","EQ","   2975.00","15-JUL-2025","   1336.10","09-MAR-2026"
"MPTODAY","SM","     56.80","08-JUL-2025","     34.20","11-NOV-2025"
"MRCAGRO$","EQ","-","-","-","-"
"MRF","EQ"," 163600.00","24-OCT-2025"," 122000.00","29-MAY-2026"
"MRIL","ST","     82.00","04-NOV-2025","     29.05","30-MAR-2026"
"MRP$","SM","-","-","-","-"
"MRPL","EQ","    212.31","06-MAR-2026","    120.40","07-AUG-2025"
"MRTX$","SM","-","-","-","-"
"MSAFE$","SM","-","-","-","-"
"MSC360INAV","EQ","-","-","-","-"
"MSCI360","EQ","     11.60","03-JUN-2026","      9.60","11-JUN-2026"
"MSCIADD","EQ","     33.82","01-DEC-2025","     26.40","02-APR-2026"
"MSCIADINAV","EQ","-","-","-","-"
"MSCIINDIA","EQ","     32.14","04-NOV-2025","     26.50","30-MAR-2026"
"MSCIININAV","EQ","-","-","-","-"
"MSCTC$","EQ","-","-","-","-"
"MSECL$","ST","-","-","-","-"
"MSL$","EQ","-","-","-","-"
"MSPL","EQ","     46.12","22-JUN-2026","     26.25","30-MAR-2026"
"MSRINDIA$","BE","-","-","-","-"
"MSTCLTD","EQ","    724.40","16-JUN-2026","    362.15","30-MAR-2026"
"MSUMI","EQ","     53.59","06-JAN-2026","     35.70","23-MAR-2026"
"MTARTECH","EQ","   8714.00","19-JUN-2026","   1390.50","29-AUG-2025"
"MTEDUCARE","BE","      2.55","29-JUL-2025","      1.17","01-APR-2026"
"MTL$","SM","-","-","-","-"
"MTNL","EQ","     58.20","25-JUN-2025","     21.26","30-MAR-2026"
"MTPL$","BE","-","-","-","-"
"MUDUNURU$","BE","-","-","-","-"
"MUFIN","EQ","    133.50","19-JUN-2026","     70.00","24-JUN-2025"
"MUFTI","EQ","    177.02","21-JUL-2025","     63.06","30-MAR-2026"
"MUKANDLTD","EQ","    162.00","24-JUL-2025","    113.00","23-JUN-2025"
"MUKESHB$","EQ","-","-","-","-"
"MUKKA","EQ","     31.23","10-SEP-2025","     18.27","30-MAR-2026"
"MUKTAARTS","BE","     91.70","30-JUN-2025","     37.01","30-MAR-2026"
"MUL$","EQ","-","-","-","-"
"MULCAPINAV","EQ","-","-","-","-"
"MULLER$","EQ","-","-","-","-"
"MULTIBASE$","EQ","-","-","-","-"
"MULTICAP","EQ","     17.50","02-JUN-2026","     14.20","02-APR-2026"
"MULTIIN$","BE","-","-","-","-"
"MUNCAPM$","BE","-","-","-","-"
"MUNISH","ST","    143.00","23-OCT-2025","     50.20","19-MAR-2026"
"MUNJALAU","EQ","    114.55","30-SEP-2025","     67.20","30-MAR-2026"
"MUNJALSHOW","EQ","    157.50","09-JUL-2025","    110.30","30-MAR-2026"
"MUNOTHFI$","BE","-","-","-","-"
"MURUDCERA","EQ","     48.25","22-JUL-2025","     25.16","30-MAR-2026"
"MUTHOOTCAP","EQ","    366.30","16-JUL-2025","    175.25","23-MAR-2026"
"MUTHOOTFIN","EQ","   4149.50","29-JAN-2026","   2476.60","13-AUG-2025"
"MUTHOOTMF","EQ","    217.99","07-MAY-2026","    125.15","23-JUN-2025"
"MVGJL","EQ","    266.00","23-JUN-2025","    129.10","30-MAR-2026"
"MVKAGRO","SM","    819.00","08-DEC-2025","    139.90","23-JUN-2025"
"MWL","EQ","    395.50","02-JUN-2026","    158.00","07-JUL-2025"
"MYMONEY$","EQ","-","-","-","-"
"MYMUDRA","SM","    119.10","15-SEP-2025","     60.00","07-AUG-2025"
"MYSTICELE$","EQ","-","-","-","-"
"NACDAC$","SM","-","-","-","-"
"NACLIND","EQ","    311.42","01-AUG-2025","    112.62","09-MAR-2026"
"NAGPI$","EQ","-","-","-","-"
"NAGREEKCAP","BE","     42.75","10-OCT-2025","     19.30","24-MAR-2026"
"NAGREEKEXP","EQ","     40.00","17-SEP-2025","     17.50","30-MAR-2026"
"NAGTECH$","BE","-","-","-","-"
"NAHARCAP","EQ","    354.25","01-JUL-2025","    191.00","30-MAR-2026"
"NAHARINDUS","EQ","    139.22","01-JUL-2025","     83.05","30-MAR-2026"
"NAHARPOLY","EQ","    369.00","07-JUL-2025","    200.00","30-MAR-2026"
"NAHARSPING","BE","    295.00","08-JUL-2025","    149.20","27-JAN-2026"
"NAM$","EQ","-","-","-","-"
"NAM-INDIA","EQ","   1194.00","22-JUN-2026","    753.35","23-JUN-2025"
"NAMAN","SM","    119.95","22-JUL-2025","     42.05","01-APR-2026"
"NAMOEWASTE","ST","    277.00","23-JUN-2026","    127.00","11-JUL-2025"
"NANTA$","ST","-","-","-","-"
"NAPEROL$","EQ","-","-","-","-"
"NAPL$","EQ","-","-","-","-"
"NAPSGLOBA$","SM","-","-","-","-"
"NARMADA","EQ","     45.17","10-JUN-2026","     16.06","23-JUN-2025"
"NARMADESH$","ST","-","-","-","-"
"NARMP$","EQ","-","-","-","-"
"NARPROP$","EQ","-","-","-","-"
"NATCAPSUQ","EQ","    296.00","26-SEP-2025","    136.36","27-MAR-2026"
"NATCOPHARM","EQ","   1226.80","12-MAY-2026","    789.00","30-SEP-2025"
"NATFIT$","EQ","-","-","-","-"
"NATHBIOGEN","EQ","    238.69","10-JUL-2025","    126.15","30-MAR-2026"
"NATHIND$","EQ","-","-","-","-"
"NATIONALUM","EQ","    445.15","27-APR-2026","    179.93","04-AUG-2025"
"NATIONSTD","EQ","   1519.95","20-APR-2026","   1000.10","19-MAY-2026"
"NATPLAS$","EQ","-","-","-","-"
"NATPLASTI$","EQ","-","-","-","-"
"NATPLY$","BE","-","-","-","-"
"NATRAJPR$","EQ","-","-","-","-"
"NATURAL$","EQ","-","-","-","-"
"NATURO$","ST","-","-","-","-"
"NAUKRI","EQ","   1537.20","27-JUN-2025","    908.30","25-MAY-2026"
"NAVA","EQ","    739.40","11-MAY-2026","    501.65","25-NOV-2025"
"NAVIGANT$","ST","-","-","-","-"
"NAVINFLUOR","EQ","   7639.00","22-JUN-2026","   4498.50","29-SEP-2025"
"NAVKARCORP","EQ","    140.20","30-JUL-2025","     74.05","30-MAR-2026"
"NAVKARURB","BE","      2.93","18-SEP-2025","       .70","01-APR-2026"
"NAVNETEDUL","EQ","    168.50","04-SEP-2025","    121.50","30-MAR-2026"
"NAZARA","EQ","    363.25","13-AUG-2025","    215.70","23-MAR-2026"
"NBCC","EQ","    125.85","29-DEC-2025","     77.18","30-MAR-2026"
"NBFOOT$","BE","-","-","-","-"
"NBIFIN","EQ","   3089.00","26-JUN-2025","   1539.00","30-MAR-2026"
"NBL$","SM","-","-","-","-"
"NCC","EQ","    236.89","01-JUL-2025","    130.00","30-MAR-2026"
