"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 19-Jan-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"ESCORTS","EQ","   4180.00","04-SEP-2025","   2776.40","13-JUN-2025"
"ESENSEINAV","EQ","-","-","-","-"
"ESENSEX","EQ","     88.05","27-NOV-2025","     83.16","12-JAN-2026"
"ESFL","SM","    634.80","20-JAN-2025","    140.65","09-JAN-2026"
"ESG","EQ","     45.06","05-JAN-2026","     36.00","07-APR-2025"
"ESILINAV","EQ","-","-","-","-"
"ESILVER","EQ","    288.20","16-JAN-2026","     86.27","07-APR-2025"
"ESPRIT","SM","    155.00","17-JAN-2025","     52.00","31-DEC-2025"
"ESSARSHPNG","BE","     43.26","30-OCT-2025","     21.50","01-APR-2025"
"ESSENTIA","EQ","      3.31","17-JAN-2025","      1.42","14-JAN-2026"
"ESTER","EQ","    173.01","06-FEB-2025","     90.00","12-JAN-2026"
"ETERNAL","EQ","    368.45","16-OCT-2025","    194.80","07-APR-2025"
"ETHOSLTD","EQ","   3245.90","27-NOV-2025","   1923.08","07-APR-2025"
"ETL","SM","   1235.00","30-JUL-2025","    721.10","23-OCT-2025"
"ETML","SM","    153.00","19-FEB-2025","     96.10","08-APR-2025"
"EUREKAFORB","EQ","    668.30","28-NOV-2025","    461.50","18-FEB-2025"
"EUROBOND","EQ","    254.50","19-AUG-2025","    144.85","11-MAR-2025"
"EUROPRATIK","EQ","    390.00","17-NOV-2025","    225.00","29-SEP-2025"
"EUROTEXIND","BE","     23.58","03-NOV-2025","     11.68","28-FEB-2025"
"EVEREADY","EQ","    475.20","05-SEP-2025","    272.30","09-APR-2025"
"EVERESTIND","EQ","    750.00","24-SEP-2025","    420.00","08-APR-2025"
"EVIETF","EQ","     33.75","18-SEP-2025","     23.56","07-JUL-2025"
"EVIETFINAV","EQ","-","-","-","-"
"EVINDIA","EQ","     32.56","09-JAN-2026","     23.83","07-APR-2025"
"EXCEL","EQ","      1.74","17-SEP-2025","       .65","11-JUN-2025"
"EXCELINDUS","EQ","   1440.00","30-JUL-2025","    799.10","03-MAR-2025"
"EXCELLENT","SM","     63.00","13-FEB-2025","     36.90","19-NOV-2025"
"EXCELSOFT","EQ","    142.59","26-NOV-2025","     81.84","12-JAN-2026"
"EXICOM","EQ","    245.38","21-JAN-2025","    101.41","09-DEC-2025"
"EXIDEIND","EQ","    431.00","10-SEP-2025","    328.00","07-APR-2025"
"EXIMROUTES","ST","    281.90","09-JAN-2026","    104.50","19-DEC-2025"
"EXPLEOSOL","EQ","   1370.90","01-JUL-2025","    735.35","07-APR-2025"
"EXXARO","BE","     10.95","11-JUN-2025","      5.45","27-MAR-2025"
"FABTECH","EQ","    262.80","28-OCT-2025","    173.28","08-OCT-2025"
"FACT","EQ","   1112.00","05-JUN-2025","    565.00","07-APR-2025"
"FAIRCHEMOR","EQ","   1225.00","24-JAN-2025","    541.55","13-NOV-2025"
"FALCONTECH","SM","     49.40","17-JAN-2025","     14.35","08-JAN-2026"
"FAZE3Q","EQ","    747.95","24-JUL-2025","    317.75","03-MAR-2025"
"FCL","EQ","     35.79","03-NOV-2025","     20.70","07-APR-2025"
"FCSSOFT","EQ","      3.42","21-FEB-2025","      1.57","18-DEC-2025"
"FDC","EQ","    527.80","19-SEP-2025","    366.25","03-MAR-2025"
"FEDERALBNK","EQ","    278.40","16-JAN-2026","    172.66","03-MAR-2025"
"FEDFINA","EQ","    178.48","14-JAN-2026","     80.00","07-APR-2025"
"FEL","BZ","       .68","02-MAY-2025","       .34","17-NOV-2025"
"FELDVR","BZ","      5.14","16-JAN-2025","      2.85","05-DEC-2025"
"FELIX","SM","    220.00","19-SEP-2025","    108.00","04-MAR-2025"
"FIBERWEB","EQ","     59.26","23-JUN-2025","     32.00","12-JAN-2026"
"FIDEL","SM","    234.00","12-JUN-2025","    109.00","28-MAR-2025"
"FIEMIND","EQ","   2445.00","22-DEC-2025","   1255.10","07-APR-2025"
"FILATEX","EQ","     66.10","04-NOV-2025","     34.00","07-APR-2025"
"FILATFASH","EQ","       .74","09-JUL-2025","       .25","31-DEC-2025"
"FINBUD","SM","    164.85","20-NOV-2025","    110.00","09-DEC-2025"
"FINCABLES","EQ","   1083.00","17-JAN-2025","    707.30","09-DEC-2025"
"FINEORG","EQ","   5494.00","15-JUL-2025","   3407.00","28-FEB-2025"
"FINIETF","EQ","     33.66","08-DEC-2025","     24.13","28-JAN-2025"
"FINKURVE","EQ","    134.90","06-OCT-2025","     86.00","12-JAN-2026"
"FINOPB","EQ","    339.00","21-OCT-2025","    200.00","04-MAR-2025"
"FINPIPE","EQ","    238.00","18-JUN-2025","    153.92","07-APR-2025"
"FIRSTCRY","EQ","    512.30","01-FEB-2025","    257.40","14-JAN-2026"
"FISCHER","EQ","    124.70","24-SEP-2025","     36.29","13-JAN-2026"
"FIVESTAR","EQ","    850.00","23-APR-2025","    498.95","12-JAN-2026"
"FLAIR","EQ","    357.00","30-JUL-2025","    194.03","11-MAR-2025"
"FLEXIADD","EQ","     11.90","16-OCT-2025","     10.44","12-JAN-2026"
"FLEXIAINAV","EQ","-","-","-","-"
"FLEXITUFF","EQ","     62.99","16-JAN-2025","     11.57","13-JAN-2026"
"FLFL","BZ","      2.24","08-JUL-2025","      1.17","01-APR-2025"
"FLUOROCHEM","EQ","   4083.55","28-MAR-2025","   3220.60","07-APR-2025"
"FLYSBS","SM","    790.00","26-AUG-2025","    421.05","16-JAN-2026"
"FMCGIETF","EQ","     62.30","04-SEP-2025","     53.00","01-JUL-2025"
"FMGOETZE","EQ","    622.00","01-JUL-2025","    308.00","12-MAR-2025"
"FMNL","EQ","     23.94","16-JAN-2025","      7.98","16-JAN-2026"
"FOCE","SM","   2004.00","05-JAN-2026","   1226.00","16-SEP-2025"
"FOCUS","EQ","    126.15","12-JUN-2025","     63.78","17-MAR-2025"
"FONEBOX","ST","    124.40","06-NOV-2025","     68.85","28-AUG-2025"
"FOODSIN","EQ","    128.45","26-JUN-2025","     62.50","16-JAN-2026"
"FORCAS","SM","    140.00","20-NOV-2025","     65.05","28-MAR-2025"
"FORCEMOT","EQ","  21990.00","21-AUG-2025","   6125.00","28-JAN-2025"
"FORGEAUTO","SM","    175.50","15-JUL-2025","     60.00","27-MAR-2025"
"FORTIS","EQ","   1104.30","17-OCT-2025","    577.00","28-JAN-2025"
"FOSECOIND","EQ","   6846.00","08-SEP-2025","   3205.00","28-FEB-2025"
"FRESHARA","SM","    221.95","30-JUL-2025","    117.20","26-MAR-2025"
"FROG","SM","    458.00","23-JAN-2025","    140.15","14-JAN-2026"
"FSL","EQ","    403.80","25-JUN-2025","    270.00","07-APR-2025"
"FUSION","EQ","    211.80","25-JUN-2025","    123.96","07-APR-2025"
"FWSTC","SM","    248.00","19-DEC-2025","    186.00","12-DEC-2025"
"GABRIEL","EQ","   1388.00","08-OCT-2025","    387.00","28-JAN-2025"
"GAEL","EQ","    143.25","16-JAN-2026","     98.72","03-MAR-2025"
"GAIL","EQ","    202.79","12-JUN-2025","    150.52","04-MAR-2025"
"GAJANAND","SM","     18.40","21-JAN-2025","      9.50","30-DEC-2025"
"GALAPREC","EQ","   1214.75","16-JAN-2025","    685.05","08-DEC-2025"
"GALAXYSURF","EQ","   2750.10","30-JUL-2025","   1865.00","14-JAN-2026"
"GALLANTT","EQ","    802.25","05-AUG-2025","    292.05","29-JAN-2025"
"GANDHAR","EQ","    202.90","16-JAN-2025","    120.56","09-DEC-2025"
"GANDHITUBE","EQ","   1031.80","08-SEP-2025","    585.50","03-MAR-2025"
"GANECOS","EQ","   1923.85","03-FEB-2025","    730.00","16-JAN-2026"
"GANESHBE","EQ","    148.49","20-JAN-2025","     76.02","12-JAN-2026"
"GANESHCP","EQ","    309.95","06-OCT-2025","    195.10","12-JAN-2026"
"GANESHHOU","EQ","   1485.00","06-FEB-2025","    717.30","13-JAN-2026"
"GANESHIN","SM","    279.80","21-AUG-2025","     98.95","16-JAN-2026"
"GANGABATH","SM","     59.00","11-JUN-2025","     19.40","12-JAN-2026"
"GANGAFORGE","EQ","      7.42","21-JAN-2025","      2.70","04-DEC-2025"
"GANGESSECU","EQ","    191.80","16-JAN-2025","    123.80","14-JAN-2026"
"GARFIBRES","EQ","    985.55","27-MAR-2025","    618.75","14-JAN-2026"
"GARUDA","EQ","    249.30","07-NOV-2025","     87.50","09-MAY-2025"
"GATECH","EQ","      1.21","10-JUN-2025","       .44","13-AUG-2025"
"GATECHDVR","EQ","      1.16","17-APR-2025","       .42","13-AUG-2025"
"GATEWAY","EQ","     81.74","21-JAN-2025","     56.01","13-JAN-2026"
"GAYAHWS","BE","      4.76","07-OCT-2025","       .74","06-MAR-2025"
"GCHOTELS","SM","    255.00","21-AUG-2025","    101.90","28-MAR-2025"
"GCSL","BE","    389.40","20-NOV-2025","    213.15","20-OCT-2025"
"GEECEE","EQ","    465.00","05-FEB-2025","    306.15","12-JAN-2026"
"GEEKAYWIRE","EQ","     47.58","16-JAN-2025","     29.65","25-NOV-2025"
"GEMAROMA","EQ","    349.60","26-AUG-2025","    133.00","09-DEC-2025"
"GENCON","EQ","     55.92","07-OCT-2025","     21.96","27-MAR-2025"
"GENESYS","EQ","   1055.00","20-JAN-2025","    334.30","16-JAN-2026"
"GENSOL","BZ","    783.65","16-JAN-2025","     22.25","16-JAN-2026"
"GENUSPAPER","EQ","     22.01","02-JUL-2025","     12.01","30-DEC-2025"
"GENUSPOWER","EQ","    430.00","02-JUN-2025","    236.85","13-MAR-2025"
"GEOJITFSL","EQ","    106.75","16-JAN-2025","     60.73","17-MAR-2025"
"GESHIP","EQ","   1179.00","12-NOV-2025","    797.50","04-MAR-2025"
"GFLLIMITED","EQ","     81.00","21-OCT-2025","     48.70","07-APR-2025"
"GGBL","SM","    555.00","16-JUL-2025","    282.00","13-JAN-2026"
"GHCL","EQ","    779.00","31-JAN-2025","    511.05","07-APR-2025"
"GHCLTEXTIL","EQ","    100.00","03-FEB-2025","     65.00","07-APR-2025"
"GICHSGFIN","EQ","    206.00","17-JUL-2025","    156.01","03-MAR-2025"
"GICL","ST","     51.50","26-NOV-2025","     20.58","29-APR-2025"
"GICRE","EQ","    458.70","21-JAN-2025","    351.00","04-MAR-2025"
"GILLANDERS","EQ","    151.90","01-AUG-2025","     91.62","18-MAR-2025"
"GILLETTE","EQ","  11500.00","15-JUL-2025","   7411.65","17-FEB-2025"
"GILT10BETA","EQ","     26.99","06-JAN-2026","     24.45","16-JAN-2025"
"GILT5BETA","EQ","     65.00","08-OCT-2025","     59.16","03-FEB-2025"
"GILT5YBEES","EQ","     71.00","28-FEB-2025","     57.60","31-JAN-2025"
"GILT5YINAV","EQ","-","-","-","-"
"GINNIFILA","EQ","     57.80","11-AUG-2025","     19.01","28-MAR-2025"
"GIPCL","EQ","    223.90","09-JUL-2025","    140.02","09-DEC-2025"
"GIRIRAJ","SM","    409.00","22-MAY-2025","     96.80","21-NOV-2025"
"GKENERGY","EQ","    239.60","23-OCT-2025","    129.00","09-DEC-2025"
"GKSL","EQ","    123.00","30-DEC-2025","    100.00","07-JAN-2026"
"GKWLIMITED","EQ","   2450.00","21-JAN-2025","   1371.00","18-MAR-2025"
"GLAND","EQ","   2131.00","29-JUL-2025","   1277.80","07-APR-2025"
"GLAXO","EQ","   3515.70","05-JUN-2025","   1921.00","03-FEB-2025"
"GLDCASINAV","EQ","-","-","-","-"
"GLENMARK","EQ","   2284.80","11-JUL-2025","   1275.50","28-FEB-2025"
"GLFL","BE","      9.74","16-JAN-2025","      3.97","03-JUN-2025"
"GLOBAL","BE","     98.40","02-DEC-2025","     41.00","28-MAR-2025"
"GLOBALE","EQ","     26.60","20-JAN-2025","     10.50","08-DEC-2025"
"GLOBALPET","SM","    159.70","31-OCT-2025","     93.10","03-FEB-2025"
"GLOBALVECT","EQ","    311.40","06-FEB-2025","    177.00","16-JAN-2026"
"GLOBE","EQ","      4.52","17-JAN-2025","      2.02","28-AUG-2025"
"GLOBECIVIL","EQ","     95.00","23-JUL-2025","     50.00","12-JAN-2026"
"GLOBUSSPR","EQ","   1303.20","31-JUL-2025","    782.65","16-JAN-2025"
"GLOSTERLTD","EQ","    830.00","02-JUL-2025","    532.95","03-MAR-2025"
"GLOTTIS","EQ","     93.00","07-OCT-2025","     53.42","12-JAN-2026"
"GMBREW","EQ","   1328.80","06-JAN-2026","    579.95","03-MAR-2025"
"GMDCLTD","EQ","    651.00","10-OCT-2025","    226.59","03-MAR-2025"
"GML","ST","     54.00","17-SEP-2025","     18.10","01-DEC-2025"
"GMMPFAUDLR","EQ","   1418.00","01-AUG-2025","    991.10","07-APR-2025"
"GMRAIRPORT","EQ","    110.36","02-DEC-2025","     67.75","28-FEB-2025"
"GMRP&UI","EQ","    141.01","22-APR-2025","     89.36","03-MAR-2025"
"GNA","EQ","    410.00","21-JAN-2025","    271.05","07-APR-2025"
"GNFC","EQ","    584.70","05-FEB-2025","    449.00","03-MAR-2025"
"GOACARBON","EQ","    663.45","16-JAN-2025","    370.45","12-JAN-2026"
"GOCLCORP","EQ","    417.50","10-JUN-2025","    245.00","07-APR-2025"
"GOCOLORS","EQ","   1006.15","20-JAN-2025","    394.25","16-JAN-2026"
"GODAVARIB","EQ","    348.70","24-JUL-2025","    145.00","28-MAR-2025"
"GODFRYPHLP","EQ","   3947.00","16-SEP-2025","   1370.82","28-JAN-2025"
"GODIGIT","EQ","    381.40","24-SEP-2025","    264.60","07-APR-2025"
"GODREJAGRO","EQ","    876.35","24-JUL-2025","    538.10","12-JAN-2026"
"GODREJCP","EQ","   1309.00","04-SEP-2025","    979.50","04-MAR-2025"
"GODREJIND","EQ","   1390.00","06-JUN-2025","    766.00","17-FEB-2025"
"GODREJPROP","EQ","   2522.00","05-FEB-2025","   1850.10","14-JAN-2026"
"GOKEX","EQ","   1120.65","20-JAN-2025","    595.00","13-JAN-2026"
"GOKUL","EQ","     59.50","16-JAN-2025","     36.21","21-NOV-2025"
"GOKULAGRO","EQ","    221.50","01-DEC-2025","     96.55","07-APR-2025"
"GOLD1","EQ","    119.30","14-JAN-2026","     66.53","16-JAN-2025"
"GOLD360","EQ","    154.95","09-JAN-2026","     78.20","19-JUN-2025"
"GOLDADD","EQ","    139.10","14-JAN-2026","     77.13","16-JAN-2025"
"GOLDBDINAV","EQ","-","-","-","-"
"GOLDBEES","EQ","    118.49","14-JAN-2026","     65.85","07-APR-2025"
"GOLDBEINAV","EQ","-","-","-","-"
"GOLDBETA","EQ","    120.55","14-JAN-2026","     66.80","16-JAN-2025"
"GOLDBND","EQ","    144.50","14-JAN-2026","    127.96","15-DEC-2025"
"GOLDCASE","EQ","     23.09","16-JAN-2026","     12.49","16-JAN-2025"
"GOLDENTOBC","BZ","     45.00","07-FEB-2025","     29.10","16-JAN-2026"
"GOLDETF","EQ","    139.98","14-JAN-2026","     77.40","16-JAN-2025"
"GOLDIAM","EQ","    569.00","16-JAN-2025","    251.35","07-APR-2025"
"GOLDIETF","EQ","    124.50","12-JAN-2026","     67.89","20-JAN-2025"
"GOLDKART","SM","    268.00","18-SEP-2025","    200.05","13-AUG-2025"
"GOLDSTAR","SM","     13.50","24-APR-2025","      5.95","16-JAN-2026"
"GOLDTECH","EQ","     80.44","01-JUL-2025","     45.35","10-DEC-2025"
"GOODLUCK","EQ","   1349.00","03-OCT-2025","    567.75","18-FEB-2025"
"GOPAL","EQ","    398.00","10-SEP-2025","    255.90","17-MAR-2025"
"GOYALALUM","BE","     11.37","07-JAN-2026","      6.16","20-NOV-2025"
"GOYALSALT","SM","    209.00","16-JAN-2025","    142.00","13-MAR-2025"
"GPECO","SM","    616.50","02-SEP-2025","    230.00","17-FEB-2025"
"GPIL","EQ","    290.00","29-OCT-2025","    145.75","03-MAR-2025"
"GPPL","EQ","    200.09","08-JAN-2026","    122.50","03-MAR-2025"
"GPTHEALTH","EQ","    185.00","05-AUG-2025","    126.10","04-MAR-2025"
"GPTINFRA","EQ","    149.80","30-MAY-2025","     84.48","05-MAR-2025"
"GRANULES","EQ","    627.00","07-JAN-2026","    422.00","09-APR-2025"
"GRAPHISAD","SM","     58.20","27-FEB-2025","     30.40","17-NOV-2025"
"GRAPHITE","EQ","    685.00","06-JAN-2026","    365.75","04-MAR-2025"
"GRASIM","EQ","   2977.80","29-OCT-2025","   2301.65","28-FEB-2025"
"GRAVITA","EQ","   2259.95","21-JAN-2025","   1379.65","07-APR-2025"
"GRCAPMINAV","EQ","-","-","-","-"
"GRCL","SM","    525.25","28-MAY-2025","    315.60","03-OCT-2025"
"GREAVESCOT","EQ","    305.85","06-FEB-2025","    168.25","07-APR-2025"
"GREENCHEF","SM","     80.00","31-JAN-2025","     48.15","09-DEC-2025"
"GREENLAM","EQ","    300.00","21-JAN-2025","    197.42","05-MAY-2025"
"GREENLEAF","SM","    185.90","26-DEC-2025","    111.00","10-NOV-2025"
"GREENPANEL","EQ","    395.00","06-FEB-2025","    202.81","07-APR-2025"
"GREENPLY","EQ","    351.95","24-JUL-2025","    232.50","12-JAN-2026"
"GREENPOWER","EQ","     16.95","20-JAN-2025","     10.70","14-JAN-2026"
"GRETEX","SM","    263.40","29-MAY-2025","    180.50","17-DEC-2025"
"GRINDWELL","EQ","   1965.00","01-FEB-2025","   1356.05","04-MAR-2025"
"GRINFRA","EQ","   1444.40","10-JUN-2025","    901.00","17-MAR-2025"
"GRMOVER","EQ","    185.45","24-DEC-2025","     65.80","17-JAN-2025"
"GRN200INAV","EQ","-","-","-","-"
"GRO250INAV","EQ","-","-","-","-"
"GROBTEA","EQ","   1359.90","09-JUN-2025","    747.00","05-MAR-2025"
"GROLIQINAV","EQ","-","-","-","-"
"GRONIFINAV","EQ","-","-","-","-"
"GROWEVINAV","EQ","-","-","-","-"
"GROWLOINAV","EQ","-","-","-","-"
"GROWMOINAV","EQ","-","-","-","-"
"GROWSLINAV","EQ","-","-","-","-"
"GROWW","EQ","    193.80","18-NOV-2025","    112.00","12-NOV-2025"
"GROWWCAPM","EQ","     11.78","05-DEC-2025","      9.40","31-DEC-2025"
"GROWWCHEM","EQ","     29.22","16-JAN-2026","     28.55","16-JAN-2026"
"GROWWDEFNC","EQ","     93.89","19-MAY-2025","     49.83","03-MAR-2025"
"GROWWEV","EQ","     32.38","05-JAN-2026","     23.00","07-APR-2025"
"GROWWGINAV","EQ","-","-","-","-"
"GROWWGOLD","EQ","    143.44","16-JAN-2026","     77.08","16-JAN-2025"
"GROWWLIQID","EQ","    108.34","06-JAN-2026","    100.00","12-MAY-2025"
"GROWWLOVOL","EQ","     11.50","26-JUN-2025","      9.00","18-JUN-2025"
"GROWWMC150","EQ","    228.75","07-JAN-2026","    215.48","09-DEC-2025"
"GROWWMETAL","EQ","     11.69","06-JAN-2026","     10.03","30-DEC-2025"
"GROWWMOM50","EQ","     12.00","10-JUN-2025","      9.11","02-MAY-2025"
"GROWWN200","EQ","     12.45","07-APR-2025","      9.00","10-MAR-2025"
"GROWWNET","EQ","     12.14","23-JUL-2025","      9.17","14-JUL-2025"
"GROWWNIFTY","EQ","     11.00","18-SEP-2025","      9.50","12-AUG-2025"
"GROWWNINAV","EQ","-","-","-","-"
"GROWWNXT50","EQ","     72.25","01-DEC-2025","     64.00","28-AUG-2025"
"GROWWPINAV","EQ","-","-","-","-"
"GROWWPOWER","EQ","     11.30","08-DEC-2025","      9.36","12-JAN-2026"
"GROWWRAIL","EQ","     43.66","19-MAY-2025","     28.72","07-APR-2025"
"GROWWRINAV","EQ","-","-","-","-"
"GROWWRLTY","EQ","     11.30","12-NOV-2025","      9.48","14-JAN-2026"
"GROWWSC250","EQ","     10.47","30-OCT-2025","      9.17","12-JAN-2026"
"GROWWSLVR","EQ","    279.00","14-JAN-2026","     94.20","23-MAY-2025"
"GRPLTD","EQ","   3304.05","22-JAN-2025","   1604.10","08-DEC-2025"
"GRRAILINAV","EQ","-","-","-","-"
"GRSE","EQ","   3538.40","23-JUN-2025","   1184.90","03-MAR-2025"
"GRW150INAV","EQ","-","-","-","-"
"GRWMTLINAV","EQ","-","-","-","-"
"GRWRHITECH","EQ","   4782.90","30-MAY-2025","   2317.35","09-APR-2025"
"GRWWDFINAV","EQ","-","-","-","-"
"GSEC10ABSL","EQ","    111.10","26-NOV-2025","    103.45","23-JAN-2025"
"GSEC10IETF","EQ","    265.36","18-JUL-2025","    241.66","20-JAN-2025"
"GSEC10INAV","EQ","-","-","-","-"
"GSEC10YEAR","EQ","     31.00","26-MAR-2025","     27.47","20-JAN-2025"
"GSEC5IETF","EQ","     66.70","01-AUG-2025","     58.05","19-MAR-2025"
"GSFC","EQ","    220.59","04-SEP-2025","    158.30","03-MAR-2025"
"GSLSU","BE","    166.00","20-JAN-2025","     84.71","30-SEP-2025"
"GSMFOILS","SM","    255.15","08-SEP-2025","    108.53","11-MAR-2025"
"GSPL","EQ","    387.00","17-JAN-2025","    261.45","04-MAR-2025"
"GSS","EQ","     59.90","20-FEB-2025","     15.19","12-JAN-2026"
"GSTL","ST","     34.65","17-JAN-2025","      5.95","07-NOV-2025"
"GTECJAINX","EQ","     37.80","21-JAN-2025","     18.30","13-JAN-2026"
"GTL","EQ","     13.00","12-JUN-2025","      7.52","16-JAN-2026"
"GTLINFRA","EQ","      2.17","12-JUN-2025","      1.13","16-JAN-2026"
"GTPL","EQ","    135.90","20-JAN-2025","     81.05","16-JAN-2026"
"GUFICBIO","EQ","    468.40","20-JAN-2025","    298.80","07-APR-2025"
"GUJALKALI","EQ","    752.55","17-JAN-2025","    467.00","12-JAN-2026"
"GUJAPOLLO","EQ","    556.00","26-AUG-2025","    246.55","04-MAR-2025"
"GUJGASLTD","EQ","    508.70","03-JUL-2025","    360.25","03-MAR-2025"
"GUJRAFFIA","BE","     88.00","27-OCT-2025","     34.87","13-MAR-2025"
"GUJTHEM","EQ","    479.00","27-OCT-2025","    208.00","03-MAR-2025"
"GULFOILLUB","EQ","   1331.90","01-JUL-2025","    911.00","07-APR-2025"
"GULFPETRO","EQ","     56.20","21-JAN-2025","     32.91","11-DEC-2025"
"GULPOLY","EQ","    224.47","05-FEB-2025","    129.50","09-DEC-2025"
"GURUNANAK","SM","     60.00","01-OCT-2025","     27.00","28-NOV-2025"
"GVKPIL","BE","      4.96","24-JAN-2025","      2.95","16-JAN-2026"
"GVPIL","EQ","    394.00","19-AUG-2025","    205.25","07-APR-2025"
"GVPTECH","EQ","     12.00","30-JUN-2025","      7.61","13-MAR-2025"
"GVT&D","EQ","   3323.80","03-NOV-2025","   1254.00","09-APR-2025"
"HAL","EQ","   5165.00","16-MAY-2025","   3046.05","03-MAR-2025"
"HALDER","BE","-","-","-","-"
"HALDER","EQ","-","-","-","-"
"HALEOSLABS","BE","   1680.00","21-APR-2025","    959.80","04-MAR-2025"
"HAPPSTMNDS","EQ","    773.70","11-FEB-2025","    423.60","14-JAN-2026"
"HAPPYFORGE","EQ","   1193.60","05-JAN-2026","    724.10","07-APR-2025"
"HARDWYN","BE","     20.44","06-JAN-2026","     10.75","28-MAR-2025"
"HARIOMPIPE","EQ","    572.20","22-SEP-2025","    320.35","17-MAR-2025"
"HARRMALAYA","EQ","    299.00","17-JAN-2025","    156.37","16-JAN-2026"
"HARSHA","EQ","    451.85","06-JUN-2025","    329.95","07-APR-2025"
"HATHWAY","EQ","     17.98","16-JUL-2025","     11.80","12-JAN-2026"
"HATSUN","EQ","   1179.00","28-OCT-2025","    859.55","07-MAY-2025"
"HAVELLS","EQ","   1712.85","03-FEB-2025","   1380.00","10-DEC-2025"
"HAVISHA","EQ","      3.05","12-JUN-2025","      1.52","05-DEC-2025"
"HBLENGINE","EQ","   1122.00","10-NOV-2025","    405.00","17-MAR-2025"
"HBSL","BE","    137.00","30-JUN-2025","     68.00","14-JAN-2026"
"HCC","EQ","     31.42","11-JUN-2025","     16.92","16-DEC-2025"
"HCG","EQ","    804.65","24-OCT-2025","    472.55","17-FEB-2025"
"HCL-INSYS","EQ","     24.50","20-MAY-2025","     11.80","07-APR-2025"
"HCLTECH","EQ","   1837.95","16-JAN-2025","   1302.75","07-APR-2025"
"HDBFS","EQ","    891.90","03-JUL-2025","    705.05","07-NOV-2025"
"HDFCAMC","EQ","   2967.25","16-OCT-2025","   1781.53","12-FEB-2025"
"HDFCBANK","EQ","   1020.50","23-OCT-2025","    812.73","22-JAN-2025"
"HDFCBSE500","EQ","     39.55","28-JUL-2025","     31.14","07-APR-2025"
"HDFCGOLD","EQ","    122.67","14-JAN-2026","     68.28","16-JAN-2025"
"HDFCGROWTH","EQ","    133.30","07-JAN-2026","    103.11","07-APR-2025"
"HDFCLIFE","EQ","    820.75","30-JUN-2025","    595.25","01-FEB-2025"
"HDFCLIQUID","EQ","   1045.47","21-JUL-2025","    990.00","24-MAR-2025"
"HDFCLOWVOL","EQ","     23.00","16-JUN-2025","     17.70","12-MAR-2025"
"HDFCMID150","EQ","     23.39","07-JAN-2026","     17.51","18-FEB-2025"
"HDFCMOMENT","EQ","     33.23","23-OCT-2025","     25.50","07-APR-2025"
"HDFCNEXT50","EQ","     73.00","23-SEP-2025","     57.00","03-MAR-2025"
"HDFCNIF100","EQ","     29.00","19-SEP-2025","     21.15","15-MAY-2025"
"HDFCNIFBAN","EQ","     62.30","09-DEC-2025","     48.51","18-MAR-2025"
"HDFCNIFIT","EQ","     45.61","24-JAN-2025","     32.24","07-APR-2025"
"HDFCNIFTY","EQ","    301.88","02-DEC-2025","    240.55","07-APR-2025"
"HDFCPSUBK","EQ","     91.45","16-JAN-2026","     55.68","03-MAR-2025"
"HDFCPVTBAN","EQ","     29.97","23-OCT-2025","     23.70","27-JAN-2025"
"HDFCQUAL","EQ","     61.50","07-JAN-2026","     49.53","04-MAR-2025"
"HDFCSENSEX","EQ","     98.48","08-DEC-2025","     80.55","07-APR-2025"
"HDFCSILVER","EQ","    271.30","16-JAN-2026","     85.67","07-APR-2025"
"HDFCSML250","EQ","    183.18","11-JUL-2025","    135.21","03-MAR-2025"
"HDFCVALUE","EQ","    143.11","21-JAN-2025","    117.50","07-APR-2025"
"HDIL","BZ","      4.66","27-JAN-2025","      2.09","16-JAN-2026"
"HEADSUP","EQ","     14.48","27-FEB-2025","      8.36","26-DEC-2025"
"HEALADINAV","EQ","-","-","-","-"
"HEALTHADD","EQ","    152.49","07-JAN-2026","    126.98","03-MAR-2025"
"HEALTHIETF","EQ","    157.19","02-DEC-2025","    128.14","04-MAR-2025"
"HEALTHINAV","EQ","-","-","-","-"
"HEALTHY","EQ","     16.25","16-JUL-2025","     12.20","07-APR-2025"
"HECPROJECT","EQ","    184.10","25-JUN-2025","     82.01","08-APR-2025"
"HEG","EQ","    672.00","31-DEC-2025","    331.25","17-FEB-2025"
"HEIDELBERG","EQ","    242.78","27-JAN-2025","    165.12","12-JAN-2026"
"HEMIPROP","EQ","    190.69","03-OCT-2025","    111.03","07-APR-2025"
"HERANBA","EQ","    403.70","31-JUL-2025","    208.00","12-MAR-2025"
"HERITGFOOD","EQ","    540.00","18-SEP-2025","    352.10","07-APR-2025"
"HEROMOTOCO","EQ","   6388.50","05-DEC-2025","   3344.00","07-APR-2025"
"HESTERBIO","EQ","   2350.00","04-AUG-2025","   1242.95","28-MAR-2025"
"HEUBACHIND","EQ","    620.85","17-JUL-2025","    430.40","11-DEC-2025"
"HEXATRADEX","EQ","    245.80","20-JAN-2025","    155.15","17-DEC-2025"
"HEXT","EQ","    900.00","09-JUL-2025","    590.30","07-APR-2025"
"HFCL","EQ","    106.95","01-FEB-2025","     60.72","26-DEC-2025"
